GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - Not Hispanic or Latino,Margin of Error; Total: - Not Hispanic or Latino,Estimate; Total: - Hispanic or Latino,Margin of Error; Total: - Hispanic or Latino
0500000US29151,29151,"Osage County, Missouri",13758,*****,13659,*****,99,*****
0500000US29153,29153,"Ozark County, Missouri",9537,*****,9385,*****,152,*****
0500000US29155,29155,"Pemiscot County, Missouri",17837,*****,17431,*****,406,*****
0500000US29157,29157,"Perry County, Missouri",19100,*****,18699,*****,401,*****
0500000US29159,29159,"Pettis County, Missouri",42215,*****,38813,*****,3402,*****
0500000US29161,29161,"Phelps County, Missouri",45029,*****,43970,*****,1059,*****
0500000US29163,29163,"Pike County, Missouri",18517,*****,18126,*****,391,*****
0500000US29165,29165,"Platte County, Missouri",93394,*****,88199,*****,5195,*****
0500000US29167,29167,"Polk County, Missouri",31107,*****,30454,*****,653,*****
0500000US29169,29169,"Pulaski County, Missouri",53443,*****,47929,*****,5514,*****
0500000US29171,29171,"Putnam County, Missouri",4895,*****,4838,*****,57,*****
0500000US29173,29173,"Ralls County, Missouri",10243,*****,10125,*****,118,*****
0500000US29175,29175,"Randolph County, Missouri",25135,*****,24676,*****,459,*****
0500000US29177,29177,"Ray County, Missouri",23031,*****,22518,*****,513,*****
0500000US29179,29179,"Reynolds County, Missouri",6578,*****,6492,*****,86,*****
0500000US29181,29181,"Ripley County, Missouri",13990,*****,13822,*****,168,*****
0500000US29183,29183,"St. Charles County, Missouri",374805,*****,363366,*****,11439,*****
0500000US29185,29185,"St. Clair County, Missouri",9520,*****,9324,*****,196,*****
0500000US29186,29186,"Ste. Genevieve County, Missouri",17990,*****,17813,*****,177,*****
0500000US29187,29187,"St. Francois County, Missouri",66010,*****,65088,*****,922,*****
0500000US29189,29189,"St. Louis County, Missouri",1001327,*****,974544,*****,26783,*****
0500000US29195,29195,"Saline County, Missouri",23334,*****,21178,*****,2156,*****
0500000US29197,29197,"Schuyler County, Missouri",4395,*****,4358,21,37,21
0500000US29199,29199,"Scotland County, Missouri",4873,*****,4818,39,55,39
0500000US29201,29201,"Scott County, Missouri",39061,*****,38235,*****,826,*****
0500000US29203,29203,"Shannon County, Missouri",8317,*****,8169,*****,148,*****
0500000US29205,29205,"Shelby County, Missouri",6179,*****,6096,*****,83,*****
0500000US29207,29207,"Stoddard County, Missouri",29837,*****,29373,*****,464,*****
0500000US29209,29209,"Stone County, Missouri",31375,*****,30763,*****,612,*****
0500000US29211,29211,"Sullivan County, Missouri",6512,*****,5322,*****,1190,*****
0500000US29213,29213,"Taney County, Missouri",53555,*****,50744,*****,2811,*****
0500000US29215,29215,"Texas County, Missouri",25735,*****,25213,*****,522,*****
0500000US29217,29217,"Vernon County, Missouri",20878,*****,20476,*****,402,*****
0500000US29219,29219,"Warren County, Missouri",33043,*****,32004,*****,1039,*****
0500000US29221,29221,"Washington County, Missouri",25048,*****,24973,40,75,40
0500000US29223,29223,"Wayne County, Missouri",13397,*****,13219,*****,178,*****
0500000US29225,29225,"Webster County, Missouri",36690,*****,36008,*****,682,*****
0500000US29227,29227,"Worth County, Missouri",2082,*****,2053,23,29,23
0500000US29229,29229,"Wright County, Missouri",18449,*****,18134,*****,315,*****
0500000US29510,29510,"St. Louis city, Missouri",317850,*****,305975,*****,11875,*****
0500000US30001,30001,"Beaverhead County, Montana",9291,*****,8946,*****,345,*****
0500000US30003,30003,"Big Horn County, Montana",13141,*****,12455,*****,686,*****
0500000US30005,30005,"Blaine County, Montana",6598,*****,6442,*****,156,*****
0500000US30007,30007,"Broadwater County, Montana",5692,*****,5603,67,89,67
0500000US30009,30009,"Carbon County, Montana",10268,*****,10021,*****,247,*****
0500000US30011,30011,"Carter County, Montana",1227,106,1219,106,8,6
0500000US30013,30013,"Cascade County, Montana",82090,*****,78849,*****,3241,*****
0500000US30015,30015,"Chouteau County, Montana",5855,*****,5733,*****,122,*****
0500000US30017,30017,"Custer County, Montana",11945,*****,11616,*****,329,*****
0500000US30019,30019,"Daniels County, Montana",1758,156,1714,150,44,39
0500000US30021,30021,"Dawson County, Montana",9365,*****,9116,*****,249,*****
0500000US30023,30023,"Deer Lodge County, Montana",9211,*****,8933,*****,278,*****
0500000US30025,30025,"Fallon County, Montana",3057,115,3027,117,30,25
0500000US30027,30027,"Fergus County, Montana",11468,*****,11374,80,94,80
0500000US30029,30029,"Flathead County, Montana",93333,*****,90953,*****,2380,*****
0500000US30031,30031,"Gallatin County, Montana",95323,*****,92414,*****,2909,*****
0500000US30033,30033,"Garfield County, Montana",1047,102,1041,101,6,6
0500000US30035,30035,"Glacier County, Montana",13672,*****,13324,*****,348,*****
0500000US30037,30037,"Golden Valley County, Montana",756,110,740,108,16,15
0500000US30039,30039,"Granite County, Montana",3168,*****,3108,*****,60,*****
0500000US30041,30041,"Hill County, Montana",16523,*****,16005,*****,518,*****
0500000US30043,30043,"Jefferson County, Montana",11502,*****,11255,*****,247,*****
0500000US30045,30045,"Judith Basin County, Montana",1997,*****,1970,22,27,22
0500000US30047,30047,"Lake County, Montana",29157,*****,27978,*****,1179,*****
0500000US30049,30049,"Lewis and Clark County, Montana",65357,*****,63465,*****,1892,*****
0500000US30051,30051,"Liberty County, Montana",2369,143,2350,146,19,27
0500000US30053,30053,"Lincoln County, Montana",19337,*****,18826,*****,511,*****
0500000US30055,30055,"McCone County, Montana",1728,141,1702,125,26,32
0500000US30057,30057,"Madison County, Montana",7767,*****,7535,*****,232,*****
0500000US30059,30059,"Meagher County, Montana",1898,143,1871,139,27,34
0500000US30061,30061,"Mineral County, Montana",4238,*****,4172,57,66,57
0500000US30063,30063,"Missoula County, Montana",111966,*****,108598,*****,3368,*****
0500000US30065,30065,"Musselshell County, Montana",4790,139,4632,138,158,17
0500000US30067,30067,"Park County, Montana",15708,*****,15290,*****,418,*****
0500000US30069,30069,"Petroleum County, Montana",443,71,437,70,6,6
0500000US30071,30071,"Phillips County, Montana",4167,*****,4079,*****,88,*****
0500000US30073,30073,"Pondera County, Montana",6206,*****,6092,*****,114,*****
0500000US30075,30075,"Powder River County, Montana",1703,106,1668,105,35,6
0500000US30077,30077,"Powell County, Montana",6975,*****,6801,46,174,46
0500000US30079,30079,"Prairie County, Montana",1372,113,1361,112,11,11
0500000US30081,30081,"Ravalli County, Montana",40823,*****,39503,*****,1320,*****
0500000US30083,30083,"Richland County, Montana",11132,*****,10640,*****,492,*****
0500000US30085,30085,"Roosevelt County, Montana",11072,*****,10945,91,127,91
0500000US30087,30087,"Rosebud County, Montana",9352,*****,8961,*****,391,*****
0500000US30089,30089,"Sanders County, Montana",11346,*****,11059,*****,287,*****
0500000US30091,30091,"Sheridan County, Montana",3630,156,3566,150,64,39
0500000US30093,30093,"Silver Bow County, Montana",34549,*****,33162,*****,1387,*****
0500000US30095,30095,"Stillwater County, Montana",9288,*****,9007,*****,281,*****
0500000US30097,30097,"Sweet Grass County, Montana",3633,*****,3567,36,66,36
0500000US30099,30099,"Teton County, Montana",6074,*****,5984,*****,90,*****
0500000US30101,30101,"Toole County, Montana",5150,*****,4991,*****,159,*****
0500000US30103,30103,"Treasure County, Montana",812,92,756,91,56,24
0500000US30105,30105,"Valley County, Montana",7577,*****,7424,*****,153,*****
0500000US30107,30107,"Wheatland County, Montana",2115,*****,2070,25,45,25
0500000US30109,30109,"Wibaux County, Montana",986,103,973,100,13,15
0500000US30111,30111,"Yellowstone County, Montana",153692,*****,145754,*****,7938,*****
0500000US31001,31001,"Adams County, Nebraska",31442,*****,28739,*****,2703,*****
0500000US31003,31003,"Antelope County, Nebraska",6486,*****,6300,*****,186,*****
0500000US31005,31005,"Arthur County, Nebraska",448,57,448,57,0,9
0500000US31007,31007,"Banner County, Nebraska",820,81,789,81,31,24
0500000US31009,31009,"Blaine County, Nebraska",551,57,551,57,0,9
0500000US31011,31011,"Boone County, Nebraska",5373,*****,5282,*****,91,*****
0500000US31013,31013,"Box Butte County, Nebraska",11310,*****,9996,*****,1314,*****
0500000US31015,31015,"Boyd County, Nebraska",2039,100,2029,100,10,8
0500000US31017,31017,"Brown County, Nebraska",3078,85,3062,90,16,18
0500000US31019,31019,"Buffalo County, Nebraska",47958,*****,43969,*****,3989,*****
0500000US31021,31021,"Burt County, Nebraska",6647,*****,6464,*****,183,*****
0500000US31023,31023,"Butler County, Nebraska",8256,*****,8026,*****,230,*****
0500000US31025,31025,"Cass County, Nebraska",25360,*****,24632,*****,728,*****
0500000US31027,31027,"Cedar County, Nebraska",8675,*****,8533,*****,142,*****
0500000US31029,31029,"Chase County, Nebraska",3897,194,3469,125,428,167
0500000US31031,31031,"Cherry County, Nebraska",5770,*****,5626,*****,144,*****
0500000US31033,31033,"Cheyenne County, Nebraska",10077,*****,9434,*****,643,*****
0500000US31035,31035,"Clay County, Nebraska",6382,*****,5831,*****,551,*****
0500000US31037,31037,"Colfax County, Nebraska",10522,*****,5990,*****,4532,*****
0500000US31039,31039,"Cuming County, Nebraska",9078,*****,8244,*****,834,*****
0500000US31041,31041,"Custer County, Nebraska",10802,*****,10538,*****,264,*****
0500000US31043,31043,"Dakota County, Nebraska",20798,*****,13073,*****,7725,*****
0500000US31045,31045,"Dawes County, Nebraska",9136,*****,8756,*****,380,*****
0500000US31047,31047,"Dawson County, Nebraska",24069,*****,16203,*****,7866,*****
0500000US31049,31049,"Deuel County, Nebraska",1946,*****,1776,32,170,32
0500000US31051,31051,"Dixon County, Nebraska",5866,*****,5180,*****,686,*****
0500000US31053,31053,"Dodge County, Nebraska",36725,*****,32706,*****,4019,*****
0500000US31055,31055,"Douglas County, Nebraska",537655,*****,474175,*****,63480,*****
0500000US31057,31057,"Dundy County, Nebraska",2015,194,1815,125,200,167
0500000US31059,31059,"Fillmore County, Nebraska",5697,*****,5494,*****,203,*****
0500000US31061,31061,"Franklin County, Nebraska",3105,*****,3054,*****,51,*****
0500000US31063,31063,"Frontier County, Nebraska",2573,69,2563,70,10,7
0500000US31065,31065,"Furnas County, Nebraska",4887,*****,4728,*****,159,*****
0500000US31067,31067,"Gage County, Nebraska",21818,*****,21375,*****,443,*****
0500000US31069,31069,"Garden County, Nebraska",1823,86,1809,89,14,16
0500000US31071,31071,"Garfield County, Nebraska",1933,71,1909,71,24,11
0500000US31073,31073,"Gosper County, Nebraska",1976,*****,1927,34,49,34
0500000US31075,31075,"Grant County, Nebraska",769,74,728,69,41,24
0500000US31077,31077,"Greeley County, Nebraska",2476,*****,2426,*****,50,*****
0500000US31079,31079,"Hall County, Nebraska",60792,*****,45273,*****,15519,*****
0500000US31081,31081,"Hamilton County, Nebraska",9100,*****,8840,*****,260,*****
0500000US31083,31083,"Harlan County, Nebraska",3458,*****,3353,34,105,34
0500000US31085,31085,"Hayes County, Nebraska",1084,69,1008,70,76,8
0500000US31087,31087,"Hitchcock County, Nebraska",2879,*****,2802,*****,77,*****
0500000US31089,31089,"Holt County, Nebraska",10398,*****,10021,*****,377,*****
0500000US31091,31091,"Hooker County, Nebraska",681,97,654,93,27,14
0500000US31093,31093,"Howard County, Nebraska",6347,*****,6203,*****,144,*****
0500000US31095,31095,"Jefferson County, Nebraska",7433,*****,7176,*****,257,*****
0500000US31097,31097,"Johnson County, Nebraska",5167,*****,4654,*****,513,*****
0500000US31099,31099,"Kearney County, Nebraska",6549,*****,6215,*****,334,*****
0500000US31101,31101,"Keith County, Nebraska",8146,*****,7632,*****,514,*****
0500000US31103,31103,"Keya Paha County, Nebraska",711,85,711,85,0,9
0500000US31105,31105,"Kimball County, Nebraska",3720,*****,3427,36,293,36
0500000US31107,31107,"Knox County, Nebraska",8556,*****,8344,*****,212,*****
0500000US31109,31109,"Lancaster County, Nebraska",298080,*****,279050,*****,19030,*****
0500000US31111,31111,"Lincoln County, Nebraska",35896,*****,33034,*****,2862,*****
0500000US31113,31113,"Logan County, Nebraska",851,68,835,65,16,13
0500000US31115,31115,"Loup County, Nebraska",548,56,548,56,0,9
0500000US31117,31117,"McPherson County, Nebraska",433,83,429,83,4,5
0500000US31119,31119,"Madison County, Nebraska",35111,*****,30214,*****,4897,*****
0500000US31121,31121,"Merrick County, Nebraska",7776,*****,7465,*****,311,*****
0500000US31123,31123,"Morrill County, Nebraska",4874,*****,4161,*****,713,*****
0500000US31125,31125,"Nance County, Nebraska",3639,*****,3548,*****,91,*****
0500000US31127,31127,"Nemaha County, Nebraska",7168,*****,7000,*****,168,*****
0500000US31129,31129,"Nuckolls County, Nebraska",4391,*****,4289,*****,102,*****
0500000US31131,31131,"Otoe County, Nebraska",15842,*****,14746,*****,1096,*****
0500000US31133,31133,"Pawnee County, Nebraska",2726,*****,2677,*****,49,*****
0500000US31135,31135,"Perkins County, Nebraska",2924,*****,2817,*****,107,*****
0500000US31137,31137,"Phelps County, Nebraska",9216,*****,8749,*****,467,*****
0500000US31139,31139,"Pierce County, Nebraska",7184,*****,7076,*****,108,*****
0500000US31141,31141,"Platte County, Nebraska",32642,*****,27438,*****,5204,*****
0500000US31143,31143,"Polk County, Nebraska",5271,*****,5071,*****,200,*****
0500000US31145,31145,"Red Willow County, Nebraska",10946,*****,10416,*****,530,*****
0500000US31147,31147,"Richardson County, Nebraska",8201,*****,8056,*****,145,*****
0500000US31149,31149,"Rock County, Nebraska",1401,100,1394,100,7,7
0500000US31151,31151,"Saline County, Nebraska",14360,*****,11132,*****,3228,*****
0500000US31153,31153,"Sarpy County, Nebraska",169192,*****,155435,*****,13757,*****
0500000US31155,31155,"Saunders County, Nebraska",20913,*****,20464,*****,449,*****
0500000US31157,31157,"Scotts Bluff County, Nebraska",36684,*****,28468,*****,8216,*****
0500000US31159,31159,"Seward County, Nebraska",16998,*****,16624,*****,374,*****
0500000US31161,31161,"Sheridan County, Nebraska",5294,*****,5073,*****,221,*****
0500000US31163,31163,"Sherman County, Nebraska",3107,*****,3054,*****,53,*****
0500000US31165,31165,"Sioux County, Nebraska",1249,81,1202,86,47,31
0500000US31167,31167,"Stanton County, Nebraska",6081,*****,5776,*****,305,*****
0500000US31169,31169,"Thayer County, Nebraska",5182,*****,5124,48,58,48
0500000US31171,31171,"Thomas County, Nebraska",675,53,671,53,4,4
0500000US31173,31173,"Thurston County, Nebraska",6946,*****,6644,*****,302,*****
0500000US31175,31175,"Valley County, Nebraska",4254,56,4190,77,64,49
0500000US31177,31177,"Washington County, Nebraska",20257,*****,19761,*****,496,*****
0500000US31179,31179,"Wayne County, Nebraska",9425,*****,8921,*****,504,*****
0500000US31181,31181,"Webster County, Nebraska",3697,*****,3537,*****,160,*****
0500000US31183,31183,"Wheeler County, Nebraska",847,71,847,71,0,9
0500000US31185,31185,"York County, Nebraska",13825,*****,13199,*****,626,*****
0500000US32001,32001,"Churchill County, Nevada",24252,*****,21070,*****,3182,*****
0500000US32003,32003,"Clark County, Nevada",2035572,*****,1424167,*****,611405,*****
0500000US32005,32005,"Douglas County, Nevada",47259,*****,41652,*****,5607,*****
0500000US32007,32007,"Elko County, Nevada",51562,*****,39211,*****,12351,*****
0500000US32009,32009,"Esmeralda County, Nevada",1141,188,959,175,182,100
0500000US32011,32011,"Eureka County, Nevada",1669,188,1625,186,44,55
0500000US32013,32013,"Humboldt County, Nevada",17067,*****,12714,*****,4353,*****
0500000US32015,32015,"Lander County, Nevada",5946,*****,4333,214,1613,214
0500000US32017,32017,"Lincoln County, Nevada",5194,*****,4823,165,371,165
0500000US32019,32019,"Lyon County, Nevada",51657,*****,43578,*****,8079,*****
0500000US32021,32021,"Mineral County, Nevada",4566,*****,4001,185,565,185
0500000US32023,32023,"Nye County, Nevada",42625,*****,36580,*****,6045,*****
0500000US32027,32027,"Pershing County, Nevada",6722,*****,5172,*****,1550,*****
0500000US32029,32029,"Storey County, Nevada",3929,*****,3782,90,147,90
0500000US32031,32031,"Washoe County, Nevada",435019,*****,333758,*****,101261,*****
0500000US32033,32033,"White Pine County, Nevada",9974,*****,8518,*****,1456,*****
0500000US32510,32510,"Carson City, Nevada",54482,*****,42140,*****,12342,*****
0500000US33001,33001,"Belknap County, New Hampshire",60399,*****,59454,*****,945,*****
0500000US33003,33003,"Carroll County, New Hampshire",47513,*****,46870,*****,643,*****
0500000US33005,33005,"Cheshire County, New Hampshire",76430,*****,75191,*****,1239,*****
0500000US33007,33007,"Coos County, New Hampshire",31870,*****,31393,*****,477,*****
0500000US33009,33009,"Grafton County, New Hampshire",89341,*****,87444,*****,1897,*****
0500000US33011,33011,"Hillsborough County, New Hampshire",403972,*****,380326,*****,23646,*****
0500000US33013,33013,"Merrimack County, New Hampshire",147262,*****,144540,*****,2722,*****
0500000US33015,33015,"Rockingham County, New Hampshire",299006,*****,291637,*****,7369,*****
0500000US33017,33017,"Strafford County, New Hampshire",125273,*****,122670,*****,2603,*****
0500000US33019,33019,"Sullivan County, New Hampshire",43135,*****,42535,*****,600,*****
0500000US34001,34001,"Atlantic County, New Jersey",275376,*****,225531,*****,49845,*****
0500000US34003,34003,"Bergen County, New Jersey",926330,*****,760169,*****,166161,*****
0500000US34005,34005,"Burlington County, New Jersey",450556,*****,417565,*****,32991,*****
0500000US34007,34007,"Camden County, New Jersey",511998,*****,433383,*****,78615,*****
0500000US34009,34009,"Cape May County, New Jersey",95805,*****,89072,*****,6733,*****
0500000US34011,34011,"Cumberland County, New Jersey",157035,*****,112053,*****,44982,*****
0500000US34013,34013,"Essex County, New Jersey",791609,*****,619960,*****,171649,*****
0500000US34015,34015,"Gloucester County, New Jersey",290298,*****,274561,*****,15737,*****
0500000US34017,34017,"Hudson County, New Jersey",662619,*****,379115,*****,283504,*****
0500000US34019,34019,"Hunterdon County, New Jersey",126250,*****,118851,*****,7399,*****
0500000US34021,34021,"Mercer County, New Jersey",370212,*****,310093,*****,60119,*****
0500000US34023,34023,"Middlesex County, New Jersey",830300,*****,667851,*****,162449,*****
0500000US34025,34025,"Monmouth County, New Jersey",629185,*****,564546,*****,64639,*****
0500000US34027,34027,"Morris County, New Jersey",498192,*****,436258,*****,61934,*****
0500000US34029,34029,"Ocean County, New Jersey",583450,*****,532157,*****,51293,*****
0500000US34031,34031,"Passaic County, New Jersey",507574,*****,309224,*****,198350,*****
0500000US34033,34033,"Salem County, New Jersey",65120,*****,60108,*****,5012,*****
0500000US34035,34035,"Somerset County, New Jersey",330604,*****,284456,*****,46148,*****
0500000US34037,34037,"Sussex County, New Jersey",145930,*****,135600,*****,10330,*****
0500000US34039,34039,"Union County, New Jersey",548744,*****,387215,*****,161529,*****
0500000US34041,34041,"Warren County, New Jersey",107226,*****,98637,*****,8589,*****
0500000US35001,35001,"Bernalillo County, New Mexico",673943,*****,345616,*****,328327,*****
0500000US35003,35003,"Catron County, New Mexico",3583,*****,2954,215,629,215
0500000US35005,35005,"Chaves County, New Mexico",65811,*****,30154,*****,35657,*****
0500000US35006,35006,"Cibola County, New Mexico",27382,*****,17115,*****,10267,*****
0500000US35007,35007,"Colfax County, New Mexico",12997,*****,6676,*****,6321,*****
0500000US35009,35009,"Curry County, New Mexico",50497,*****,30345,*****,20152,*****
0500000US35011,35011,"De Baca County, New Mexico",2020,100,1109,202,911,196
0500000US35013,35013,"Doña Ana County, New Mexico",213963,*****,71668,*****,142295,*****
0500000US35015,35015,"Eddy County, New Mexico",55641,*****,30083,*****,25558,*****
0500000US35017,35017,"Grant County, New Mexico",29119,*****,14798,*****,14321,*****
0500000US35019,35019,"Guadalupe County, New Mexico",4526,*****,1028,222,3498,222
0500000US35021,35021,"Harding County, New Mexico",565,99,347,75,218,59
0500000US35023,35023,"Hidalgo County, New Mexico",4643,*****,2011,*****,2632,*****
0500000US35025,35025,"Lea County, New Mexico",68149,*****,30997,*****,37152,*****
0500000US35027,35027,"Lincoln County, New Mexico",19931,*****,13719,*****,6212,*****
0500000US35028,35028,"Los Alamos County, New Mexico",17939,*****,15034,*****,2905,*****
0500000US35029,35029,"Luna County, New Mexico",24789,*****,8891,*****,15898,*****
0500000US35031,35031,"McKinley County, New Mexico",73998,*****,63695,*****,10303,*****
0500000US35033,35033,"Mora County, New Mexico",4660,*****,822,305,3838,305
0500000US35035,35035,"Otero County, New Mexico",65318,*****,41711,*****,23607,*****
0500000US35037,35037,"Quay County, New Mexico",8698,*****,4867,*****,3831,*****
0500000US35039,35039,"Rio Arriba County, New Mexico",39949,*****,11405,*****,28544,*****
0500000US35041,35041,"Roosevelt County, New Mexico",19908,*****,11926,*****,7982,*****
0500000US35043,35043,"Sandoval County, New Mexico",136638,*****,86281,*****,50357,*****
0500000US35045,35045,"San Juan County, New Mexico",125133,*****,100629,*****,24504,*****
0500000US35047,35047,"San Miguel County, New Mexico",28668,*****,6608,*****,22060,*****
0500000US35049,35049,"Santa Fe County, New Mexico",147108,*****,71977,*****,75131,*****
0500000US35051,35051,"Sierra County, New Mexico",11615,*****,8235,*****,3380,*****
0500000US35053,35053,"Socorro County, New Mexico",17494,*****,8896,*****,8598,*****
0500000US35055,35055,"Taos County, New Mexico",32943,*****,14435,*****,18508,*****
0500000US35057,35057,"Torrance County, New Mexico",15853,*****,9409,*****,6444,*****
0500000US35059,35059,"Union County, New Mexico",4339,*****,2568,*****,1771,*****
0500000US35061,35061,"Valencia County, New Mexico",76297,*****,31136,*****,45161,*****
0500000US36001,36001,"Albany County, New York",307463,*****,290476,*****,16987,*****
0500000US36003,36003,"Allegany County, New York",48070,*****,47336,*****,734,*****
0500000US36005,36005,"Bronx County, New York",1428357,*****,648097,*****,780260,*****
0500000US36007,36007,"Broome County, New York",198093,*****,190634,*****,7459,*****
0500000US36009,36009,"Cattaraugus County, New York",78962,*****,77437,*****,1525,*****
0500000US36011,36011,"Cayuga County, New York",79173,*****,77028,*****,2145,*****
0500000US36013,36013,"Chautauqua County, New York",132646,*****,123603,*****,9043,*****
0500000US36015,36015,"Chemung County, New York",88267,*****,85735,*****,2532,*****
0500000US36017,36017,"Chenango County, New York",49549,*****,48525,*****,1024,*****
0500000US36019,36019,"Clinton County, New York",81685,*****,79465,*****,2220,*****
0500000US36021,36021,"Columbia County, New York",62195,*****,59531,*****,2664,*****
0500000US36023,36023,"Cortland County, New York",49043,*****,47817,*****,1226,*****
0500000US36025,36025,"Delaware County, New York",46901,*****,45241,*****,1660,*****
0500000US36027,36027,"Dutchess County, New York",296928,*****,263400,*****,33528,*****
0500000US36029,36029,"Erie County, New York",921584,*****,875817,*****,45767,*****
0500000US36031,36031,"Essex County, New York",38912,*****,37756,*****,1156,*****
0500000US36033,36033,"Franklin County, New York",51280,*****,49605,*****,1675,*****
0500000US36035,36035,"Fulton County, New York",54606,*****,53123,*****,1483,*****
0500000US36037,36037,"Genesee County, New York",59458,*****,57694,*****,1764,*****
0500000US36039,36039,"Greene County, New York",48312,*****,45749,*****,2563,*****
0500000US36041,36041,"Hamilton County, New York",4760,*****,4697,*****,63,*****
0500000US36043,36043,"Herkimer County, New York",64034,*****,62787,*****,1247,*****
0500000US36045,36045,"Jefferson County, New York",118947,*****,110681,*****,8266,*****
0500000US36047,36047,"Kings County, New York",2595259,*****,2086016,*****,509243,*****
0500000US36049,36049,"Lewis County, New York",27124,*****,26673,*****,451,*****
0500000US36051,36051,"Livingston County, New York",64801,*****,62644,*****,2157,*****
0500000US36053,36053,"Madison County, New York",72427,*****,70972,*****,1455,*****
0500000US36055,36055,"Monroe County, New York",749356,*****,689816,*****,59540,*****
0500000US36057,36057,"Montgomery County, New York",49779,*****,43668,*****,6111,*****
0500000US36059,36059,"Nassau County, New York",1354612,*****,1141240,*****,213372,*****
0500000US36061,36061,"New York County, New York",1629507,*****,1209094,*****,420413,*****
0500000US36063,36063,"Niagara County, New York",214150,*****,208738,*****,5412,*****
0500000US36065,36065,"Oneida County, New York",233558,*****,221534,*****,12024,*****
0500000US36067,36067,"Onondaga County, New York",468304,*****,447216,*****,21088,*****
0500000US36069,36069,"Ontario County, New York",109192,*****,104747,*****,4445,*****
0500000US36071,36071,"Orange County, New York",375384,*****,303685,*****,71699,*****
0500000US36073,36073,"Orleans County, New York",42204,*****,40312,*****,1892,*****
0500000US36075,36075,"Oswego County, New York",121183,*****,118366,*****,2817,*****
0500000US36077,36077,"Otsego County, New York",61399,*****,59293,*****,2106,*****
0500000US36079,36079,"Putnam County, New York",99488,*****,86870,*****,12618,*****
0500000US36081,36081,"Queens County, New York",2301139,*****,1658094,*****,643045,*****
0500000US36083,36083,"Rensselaer County, New York",159900,*****,152987,*****,6913,*****
0500000US36085,36085,"Richmond County, New York",472481,*****,388145,*****,84336,*****
0500000US36087,36087,"Rockland County, New York",320688,*****,266932,*****,53756,*****
0500000US36089,36089,"St. Lawrence County, New York",112011,*****,109596,*****,2415,*****
0500000US36091,36091,"Saratoga County, New York",223774,*****,217472,*****,6302,*****
0500000US36093,36093,"Schenectady County, New York",154796,*****,144942,*****,9854,*****
0500000US36095,36095,"Schoharie County, New York",31913,*****,30955,*****,958,*****
0500000US36097,36097,"Schuyler County, New York",18410,*****,18092,*****,318,*****
0500000US36099,36099,"Seneca County, New York",35144,*****,34057,*****,1087,*****
0500000US36101,36101,"Steuben County, New York",98665,*****,97148,*****,1517,*****
0500000US36103,36103,"Suffolk County, New York",1501373,*****,1233977,*****,267396,*****
0500000US36105,36105,"Sullivan County, New York",76330,*****,65170,*****,11160,*****
0500000US36107,36107,"Tioga County, New York",50199,*****,49402,*****,797,*****
0500000US36109,36109,"Tompkins County, New York",103855,*****,99037,*****,4818,*****
0500000US36111,36111,"Ulster County, New York",181300,*****,164008,*****,17292,*****
0500000US36113,36113,"Warren County, New York",65180,*****,63806,*****,1374,*****
0500000US36115,36115,"Washington County, New York",62700,*****,61128,*****,1572,*****
0500000US36117,36117,"Wayne County, New York",92416,*****,88692,*****,3724,*****
0500000US36119,36119,"Westchester County, New York",967315,*****,741949,*****,225366,*****
0500000US36121,36121,"Wyoming County, New York",41446,*****,40133,*****,1313,*****
0500000US36123,36123,"Yates County, New York",25187,*****,24676,*****,511,*****
0500000US37001,37001,"Alamance County, North Carolina",155258,*****,136826,*****,18432,*****
0500000US37003,37003,"Alexander County, North Carolina",37158,*****,35529,*****,1629,*****
0500000US37005,37005,"Alleghany County, North Carolina",10911,*****,9894,*****,1017,*****
0500000US37007,37007,"Anson County, North Carolina",26135,*****,25245,*****,890,*****
0500000US37009,37009,"Ashe County, North Carolina",27114,*****,25741,*****,1373,*****
0500000US37011,37011,"Avery County, North Carolina",17695,*****,16864,*****,831,*****
0500000US37013,37013,"Beaufort County, North Carolina",47561,*****,44055,*****,3506,*****
0500000US37015,37015,"Bertie County, North Carolina",20518,*****,20175,*****,343,*****
0500000US37017,37017,"Bladen County, North Carolina",34720,*****,32097,*****,2623,*****
0500000US37019,37019,"Brunswick County, North Carolina",115926,*****,110306,*****,5620,*****
0500000US37021,37021,"Buncombe County, North Carolina",247336,*****,231616,*****,15720,*****
0500000US37023,37023,"Burke County, North Carolina",89548,*****,84374,*****,5174,*****
0500000US37025,37025,"Cabarrus County, North Carolina",188375,*****,169956,*****,18419,*****
0500000US37027,37027,"Caldwell County, North Carolina",81758,*****,77774,*****,3984,*****
0500000US37029,37029,"Camden County, North Carolina",10161,*****,9901,*****,260,*****
0500000US37031,37031,"Carteret County, North Carolina",68228,*****,65457,*****,2771,*****
0500000US37033,37033,"Caswell County, North Carolina",23174,*****,22378,*****,796,*****
0500000US37035,37035,"Catawba County, North Carolina",154610,*****,141073,*****,13537,*****
0500000US37037,37037,"Chatham County, North Carolina",67431,*****,58917,*****,8514,*****
0500000US37039,37039,"Cherokee County, North Carolina",27092,*****,26325,*****,767,*****
0500000US37041,37041,"Chowan County, North Carolina",14656,*****,14171,*****,485,*****
